time,open,high,low,close,Volume
2024-05-09T14:00:00Z,39121.49,39273.09,39114.99,39245.68,17150
2024-05-09T15:00:00Z,39244.69,39259.36,39208.28,39213.88,11450
2024-05-09T16:00:00Z,39213.89,39264.32,39200.12,39257.61,11938
2024-05-09T17:00:00Z,39257.11,39326.06,39250.16,39306.55,13482
2024-05-09T18:00:00Z,39306.05,39379.65,39292.4,39368.08,10708
2024-05-09T19:00:00Z,39368.58,39415.1,39358.32,39394.68,11462
2024-05-09T20:00:00Z,39394.53,39446.75,39390.55,39423.59,3162
2024-05-09T22:00:00Z,39423.72,39452.77,39423.23,39442.87,1604
2024-05-09T23:00:00Z,39443.37,39455.4,39439.08,39440.08,1366
2024-05-10T00:00:00Z,39441.57,39449.42,39432.92,39448.43,1936
2024-05-10T01:00:00Z,39448.93,39453.42,39426.36,39426.86,2132
2024-05-10T02:00:00Z,39426.37,39433.35,39421.49,39430.11,1626
2024-05-10T03:00:00Z,39430.61,39435.19,39421.42,39426.41,1100
2024-05-10T04:00:00Z,39426.42,39445.54,39426.42,39444.59,1056
2024-05-10T05:00:00Z,39444.6,39454.29,39438.26,39443.33,1850
2024-05-10T06:00:00Z,39442.84,39468.03,39440.84,39460.59,2650
2024-05-10T07:00:00Z,39461.08,39492.17,39461.08,39486.78,4606
2024-05-10T08:00:00Z,39485.78,39498.56,39451.61,39497.07,3732
2024-05-10T09:00:00Z,39496.58,39533.36,39492.11,39516.08,3834
2024-05-10T10:00:00Z,39514.59,39520.29,39502.85,39504.35,2898
2024-05-10T11:00:00Z,39504.84,39513.18,39475.04,39479.52,3254
2024-05-10T12:00:00Z,39478.53,39507.63,39469.11,39481.56,4616
2024-05-10T13:00:00Z,39482.05,39581,39478.08,39557.38,11620
2024-05-10T14:00:00Z,39549.42,39554.39,39440.86,39472.06,18394
2024-05-10T15:00:00Z,39471.58,39483.25,39398.34,39448.34,15430
2024-05-10T16:00:00Z,39449.33,39508.99,39425.23,39494,12756
2024-05-10T17:00:00Z,39493.49,39496.8,39454.86,39491.56,11754
2024-05-10T18:00:00Z,39491.55,39500.86,39441.88,39497.3,11144
2024-05-10T19:00:00Z,39496.81,39544.56,39474.91,39503.58,12114
2024-05-10T20:00:00Z,39504.44,39506.43,39479.62,39488.14,2356
2024-05-12T22:00:00Z,39468.74,39520.24,39463.74,39511.24,2196
2024-05-12T23:00:00Z,39513.24,39521.49,39509.74,39517.74,1216
2024-05-13T00:00:00Z,39518.24,39524.69,39503.19,39520.19,4678
2024-05-13T01:00:00Z,39520.24,39524.69,39512.94,39520.19,4522
2024-05-13T02:00:00Z,39521.24,39524.49,39504.19,39507.24,3504
2024-05-13T03:00:00Z,39506.99,39535.24,39503.44,39524.24,4310
2024-05-13T04:00:00Z,39525.24,39531.69,39515.19,39530.69,2802
2024-05-13T05:00:00Z,39530.94,39542.14,39523.19,39533.44,3816
2024-05-13T06:00:00Z,39533.39,39552.14,39522.64,39536.39,3564
2024-05-13T07:00:00Z,39536.89,39547.89,39519.39,39538.89,4434
2024-05-13T08:00:00Z,39543.89,39566.89,39531.89,39535.14,5116
2024-05-13T09:00:00Z,39535.39,39559.39,39529.39,39557.14,4098
2024-05-13T10:00:00Z,39557.39,39567.89,39550.14,39561.39,3204
2024-05-13T11:00:00Z,39561.14,39601.39,39550.14,39595.89,4312
2024-05-13T12:00:00Z,39595.14,39619.89,39581.39,39603.39,3958
2024-05-13T13:00:00Z,39603.14,39665.54,39590.09,39635.09,15598
2024-05-13T14:00:00Z,39637.09,39637.09,39546.34,39564.84,15984
2024-05-13T15:00:00Z,39565.59,39571.59,39492.09,39512.34,14530
2024-05-13T16:00:00Z,39512.09,39532.34,39487.59,39487.59,10250
2024-05-13T17:00:00Z,39486.09,39486.09,39405.09,39447.59,14426
2024-05-13T18:00:00Z,39447.34,39472.09,39420.09,39453.09,10968
2024-05-13T19:00:00Z,39452.59,39481.09,39425.09,39447.44,12514
2024-05-13T20:00:00Z,39446.94,39456.69,39410.94,39436.44,3334
2024-05-13T22:00:00Z,39436,39447.75,39432.5,39444.75,1358
2024-05-13T23:00:00Z,39445,39462.75,39443.75,39458.75,1058
2024-05-14T00:00:00Z,39459.75,39464,39445,39446.75,2092
2024-05-14T01:00:00Z,39446.5,39451.25,39437.75,39449.25,2762
2024-05-14T02:00:00Z,39449.75,39454.25,39442.25,39442.75,1586
2024-05-14T03:00:00Z,39443.25,39446,39435.75,39442.25,1812
2024-05-14T04:00:00Z,39442.75,39447.25,39437.75,39443.75,1558
2024-05-14T05:00:00Z,39444,39461.75,39439.25,39459.25,2396
2024-05-14T06:00:00Z,39459.75,39462.5,39449.75,39451.25,3022
2024-05-14T07:00:00Z,39451.5,39466.25,39435.25,39461.75,4548
2024-05-14T08:00:00Z,39462.75,39474.25,39447.5,39468.75,3930
2024-05-14T09:00:00Z,39467.75,39475.5,39461,39475,3360
2024-05-14T10:00:00Z,39474.75,39517.25,39415.75,39506.5,4472
2024-05-14T11:00:00Z,39505.75,39505.75,39462.75,39487.25,4024
2024-05-14T12:00:00Z,39487,39511.5,39300.75,39482,13178
2024-05-14T13:00:00Z,39482.5,39533.45,39437.9,39502.7,18340
2024-05-14T14:00:00Z,39503.95,39561.7,39417.45,39497.45,20848
2024-05-14T15:00:00Z,39498.45,39505.7,39424.2,39433.45,16140
2024-05-14T16:00:00Z,39432.95,39450.45,39413.2,39425.45,12760
2024-05-14T17:00:00Z,39425.95,39429.45,39380.7,39416.45,11052
2024-05-14T18:00:00Z,39416.7,39594.45,39411.45,39573.7,13256
2024-05-14T19:00:00Z,39573.2,39628.45,39549.95,39566.55,13976
2024-05-14T20:00:00Z,39562.8,39580.8,39550.05,39575.3,3226
2024-05-14T22:00:00Z,39563.74,39595.19,39563.74,39593.19,2608
2024-05-14T23:00:00Z,39592.19,39593.94,39578.19,39583.94,1394
2024-05-15T00:00:00Z,39583.69,39597.19,39577.69,39586.69,2794
2024-05-15T01:00:00Z,39587.19,39605.19,39581.69,39602.94,2394
2024-05-15T02:00:00Z,39603.69,39619.69,39599.69,39607.44,1952
2024-05-15T03:00:00Z,39607.19,39619.69,39606.19,39609.69,1526
2024-05-15T04:00:00Z,39609.44,39611.19,39583.69,39584.69,1564
2024-05-15T05:00:00Z,39584.19,39596.69,39579.69,39592.19,1898
2024-05-15T06:00:00Z,39592.69,39602.19,39573.19,39578.19,3068
2024-05-15T07:00:00Z,39578.69,39588.69,39561.69,39574.69,4954
2024-05-15T08:00:00Z,39574.44,39585.69,39556.69,39583.69,4584
2024-05-15T09:00:00Z,39583.94,39595.19,39571.69,39584.94,4058
2024-05-15T10:00:00Z,39584.69,39599.69,39575.19,39589.94,3698
2024-05-15T11:00:00Z,39590.19,39590.44,39564.69,39573.94,4364
2024-05-15T12:00:00Z,39572.94,39789.69,39545.69,39725.94,14840
2024-05-15T13:00:00Z,39725.69,39811.64,39683.94,39705.14,18878
2024-05-15T14:00:00Z,39705.39,39789.39,39695.39,39775.39,15576
2024-05-15T15:00:00Z,39774.89,39860.14,39766.89,39817.14,12648
2024-05-15T16:00:00Z,39818.89,39867.39,39774.39,39857.39,9716
2024-05-15T17:00:00Z,39858.39,39880.39,39821.39,39863.89,9762
2024-05-15T18:00:00Z,39864.14,39883.89,39830.39,39861.39,10494
2024-05-15T19:00:00Z,39857.39,39956.89,39840.89,39940.99,11522
2024-05-15T20:00:00Z,39939.74,39939.74,39895.24,39921.74,5198
2024-05-15T22:00:00Z,39889.55,39926.55,39885.3,39918.8,2452
2024-05-15T23:00:00Z,39919.05,39955.8,39918.55,39947.55,3108
2024-05-16T00:00:00Z,39949.3,39972.3,39948.3,39972.05,3594
2024-05-16T01:00:00Z,39971.05,39978.05,39961.3,39968.3,3778
2024-05-16T02:00:00Z,39968.55,39975.3,39957.55,39974.05,2662
2024-05-16T03:00:00Z,39974.55,39987.55,39971.3,39985.55,2238
2024-05-16T04:00:00Z,39985.05,39985.8,39971.05,39972.05,1590
2024-05-16T05:00:00Z,39972.3,39973.8,39957.05,39958.3,2388
2024-05-16T06:00:00Z,39957.8,39958.05,39930.55,39939.8,4156
2024-05-16T07:00:00Z,39940.55,39949.05,39920.55,39933.55,5398
2024-05-16T08:00:00Z,39932.05,39941.05,39917.55,39930.05,4742
2024-05-16T09:00:00Z,39931.3,39948.05,39924.05,39930.3,4154
2024-05-16T10:00:00Z,39930.55,39940.3,39907.55,39921.05,3240
2024-05-16T11:00:00Z,39921.55,39948.05,39914.05,39914.05,4054
2024-05-16T12:00:00Z,39914.55,39951.3,39890.55,39902.55,6808
2024-05-16T13:00:00Z,39902.05,39967.2,39878.8,39913.25,12668
2024-05-16T14:00:00Z,39912.75,40055.25,39904.75,40047.75,12990
2024-05-16T15:00:00Z,40049.25,40055.25,39967.75,40019.25,12544
2024-05-16T16:00:00Z,40020.25,40020.75,39967.5,39996.75,10966
2024-05-16T17:00:00Z,39997.25,40008.25,39900.75,39943,13854
2024-05-16T18:00:00Z,39944.25,39978.75,39872.75,39973.25,12064
2024-05-16T19:00:00Z,39973.75,39982.25,39866.6,39873.1,12783
2024-05-16T20:00:00Z,39872.6,39887.1,39843.6,39855.1,4218
2024-05-16T22:00:00Z,39880.42,39887.92,39866.92,39882.92,1774
2024-05-16T23:00:00Z,39881.92,39894.67,39877.17,39887.92,1376
2024-05-17T00:00:00Z,39888.42,39898.42,39881.92,39893.92,2126
2024-05-17T01:00:00Z,39894.17,39899.92,39885.42,39889.92,2392
2024-05-17T02:00:00Z,39890.67,39892.42,39870.42,39872.92,1796
2024-05-17T03:00:00Z,39873.17,39874.92,39854.42,39855.92,1156
2024-05-17T04:00:00Z,39856.17,39863.42,39853.42,39860.17,966
2024-05-17T05:00:00Z,39860.42,39866.92,39853.42,39863.92,1856
2024-05-17T06:00:00Z,39864.17,39890.42,39861.17,39873.67,2940
2024-05-17T07:00:00Z,39873.42,39896.42,39865.42,39865.67,4856
2024-05-17T08:00:00Z,39866.42,39868.42,39826.42,39847.17,5362
2024-05-17T09:00:00Z,39847.42,39881.42,39847.17,39864.17,4604
2024-05-17T10:00:00Z,39863.92,39878.42,39854.42,39875.67,3820
2024-05-17T11:00:00Z,39875.17,39907.42,39857.67,39889.42,3886
2024-05-17T12:00:00Z,39888.67,39907.92,39875.92,39904.92,4418
2024-05-17T13:00:00Z,39903.67,39938.17,39844.42,39919.62,12716
2024-05-17T14:00:00Z,39918.12,39933.62,39887.12,39917.12,13100
2024-05-17T15:00:00Z,39917.62,39917.62,39862.62,39901.12,12548
2024-05-17T16:00:00Z,39900.62,39936.62,39885.12,39934.62,9852
2024-05-17T17:00:00Z,39933.87,39956.62,39917.62,39938.62,8765
2024-05-17T18:00:00Z,39938.87,39965.62,39857.62,39952.62,13330
2024-05-17T19:00:00Z,39953.12,40015.22,39935.62,40010.97,12484
2024-05-17T20:00:00Z,40007.97,40008.97,39987.47,40004.47,3004
2024-05-19T22:00:00Z,40045.96,40061.96,40039.46,40044.96,2208
2024-05-19T23:00:00Z,40044.46,40066.96,40044.46,40061.96,1402
2024-05-20T00:00:00Z,40062.46,40069.96,40041.46,40065.96,2704
2024-05-20T01:00:00Z,40065.21,40074.46,40054.96,40061.46,2396
2024-05-20T02:00:00Z,40061.21,40067.21,40052.46,40063.21,1724
2024-05-20T03:00:00Z,40063.46,40064.46,40051.46,40052.96,1592
2024-05-20T04:00:00Z,40053.21,40060.96,40045.96,40052.46,1148
2024-05-20T05:00:00Z,40051.96,40058.96,40046.96,40058.96,1674
2024-05-20T06:00:00Z,40058.46,40058.46,40034.46,40036.96,2496
2024-05-20T07:00:00Z,40036.71,40050.46,40030.96,40044.96,3482
2024-05-20T08:00:00Z,40041.96,40045.46,40014.71,40027.96,2990
2024-05-20T09:00:00Z,40026.96,40031.46,40016.46,40027.96,2244
2024-05-20T10:00:00Z,40027.71,40045.96,40025.96,40039.96,2226
2024-05-20T11:00:00Z,40041.71,40050.46,40027.96,40047.96,2746
2024-05-20T12:00:00Z,40047.71,40062.46,40004.96,40019.96,4352
2024-05-20T13:00:00Z,40021.46,40030.46,39918.11,40012.86,11750
2024-05-20T14:00:00Z,40013.11,40081.61,39973.61,40070.11,13154
2024-05-20T15:00:00Z,40069.61,40094.61,40031.11,40034.36,10456
2024-05-20T16:00:00Z,40034.61,40043.86,39979.61,39992.11,9170
2024-05-20T17:00:00Z,39990.61,40009.61,39884.66,39892.66,9929
2024-05-20T18:00:00Z,39892.91,39899.91,39806.16,39838.66,12128
2024-05-20T19:00:00Z,39838.16,39871.41,39806.41,39835.01,11224
2024-05-20T20:00:00Z,39836.76,39853.76,39801.51,39825.26,4076
2024-05-20T22:00:00Z,39835.87,39838.37,39805.32,39810.32,1092
2024-05-20T23:00:00Z,39810.82,39816.82,39804.32,39813.82,1122
2024-05-21T00:00:00Z,39813.07,39830.32,39808.32,39820.82,2054
2024-05-21T01:00:00Z,39821.32,39825.82,39813.57,39817.82,2684
2024-05-21T02:00:00Z,39817.32,39829.32,39812.82,39823.32,1824
2024-05-21T03:00:00Z,39823.07,39832.32,39821.82,39831.32,1338
2024-05-21T04:00:00Z,39831.07,39842.32,39830.32,39841.82,1026
2024-05-21T05:00:00Z,39841.57,39845.32,39829.82,39832.07,1542
2024-05-21T06:00:00Z,39832.32,39849.32,39828.82,39830.32,2404
2024-05-21T07:00:00Z,39831.07,39854.82,39828.82,39836.32,3840
2024-05-21T08:00:00Z,39835.82,39838.32,39812.82,39830.32,3790
2024-05-21T09:00:00Z,39830.07,39845.07,39812.32,39813.32,3033
2024-05-21T10:00:00Z,39814.82,39844.32,39814.32,39844.32,2904
2024-05-21T11:00:00Z,39846.32,39847.82,39828.32,39841.07,3320
2024-05-21T12:00:00Z,39842.32,39857.32,39811.32,39837.32,4796
2024-05-21T13:00:00Z,39838.32,39872.47,39796.97,39851.72,14698
2024-05-21T14:00:00Z,39852.47,39905.72,39844.97,39858.47,11962
2024-05-21T15:00:00Z,39857.47,39906.97,39840.97,39849.47,7962
2024-05-21T16:00:00Z,39849.97,39856.47,39818.97,39834.47,7565
2024-05-21T17:00:00Z,39833.47,39868.72,39796.47,39867.97,9006
2024-05-21T18:00:00Z,39868.97,39877.97,39831.97,39847.97,8538
2024-05-21T19:00:00Z,39846.97,39920.72,39832.47,39897.57,10577
2024-05-21T20:00:00Z,39894.32,39898.82,39875.82,39885.32,2544
2024-05-21T22:00:00Z,39894.69,39910.69,39893.69,39906.19,842
2024-05-21T23:00:00Z,39907.19,39914.69,39906.94,39911.19,724
2024-05-22T00:00:00Z,39910.19,39915.69,39902.19,39904.69,2084
2024-05-22T01:00:00Z,39904.19,39917.69,39895.44,39916.19,2228
2024-05-22T02:00:00Z,39916.94,39925.69,39907.69,39911.69,1904
2024-05-22T03:00:00Z,39911.19,39912.19,39902.94,39905.69,876
2024-05-22T04:00:00Z,39905.94,39907.19,39895.69,39902.19,866
2024-05-22T05:00:00Z,39902.69,39912.19,39896.19,39909.44,976
2024-05-22T06:00:00Z,39909.19,39910.44,39868.19,39868.94,3492
2024-05-22T07:00:00Z,39869.69,39882.44,39839.19,39880.69,5510
2024-05-22T08:00:00Z,39879.69,39885.69,39853.94,39863.44,3752
2024-05-22T09:00:00Z,39863.69,39871.69,39843.19,39861.44,3326
2024-05-22T10:00:00Z,39861.69,39871.44,39846.69,39852.19,4400
2024-05-22T11:00:00Z,39852.69,39860.19,39797.69,39803.69,4716
2024-05-22T12:00:00Z,39803.94,39840.19,39798.69,39828.69,5166
2024-05-22T13:00:00Z,39827.69,39902.34,39802.69,39876.34,10478
2024-05-22T14:00:00Z,39876.84,39903.34,39850.34,39870.34,11656
2024-05-22T15:00:00Z,39871.34,39880.34,39773.34,39809.84,9550
2024-05-22T16:00:00Z,39809.59,39872.34,39805.34,39849.84,9226
2024-05-22T17:00:00Z,39849.34,39873.34,39712.59,39753.84,11733
2024-05-22T18:00:00Z,39751.84,39752.34,39564.34,39623.34,17041
2024-05-22T19:00:00Z,39623.84,39711.84,39585.34,39685.44,13602
2024-05-22T20:00:00Z,39687.94,39730.19,39588.44,39621.69,11642
2024-05-22T22:00:00Z,39623.96,39633.21,39596.46,39613.46,2772
2024-05-22T23:00:00Z,39614.46,39639.96,39613.46,39634.46,1320
2024-05-23T00:00:00Z,39634.96,39638.96,39617.46,39621.46,2950
2024-05-23T01:00:00Z,39621.96,39659.46,39612.46,39653.71,2992
2024-05-23T02:00:00Z,39653.96,39720.96,39646.96,39720.96,2636
2024-05-23T03:00:00Z,39718.46,39755.46,39706.46,39746.46,3762
2024-05-23T04:00:00Z,39745.96,39758.46,39733.46,39733.46,1912
2024-05-23T05:00:00Z,39732.46,39736.21,39718.96,39721.46,2444
2024-05-23T06:00:00Z,39720.96,39730.46,39703.46,39709.71,2818
2024-05-23T07:00:00Z,39709.96,39722.46,39695.96,39708.46,5332
2024-05-23T08:00:00Z,39707.46,39709.46,39671.46,39676.46,4754
2024-05-23T09:00:00Z,39677.21,39720.46,39669.96,39714.21,3990
2024-05-23T10:00:00Z,39715.21,39732.46,39710.46,39731.96,3138
2024-05-23T11:00:00Z,39731.46,39754.46,39710.46,39740.21,3820
2024-05-23T12:00:00Z,39740.46,39778.96,39733.46,39743.46,5698
2024-05-23T13:00:00Z,39744.46,39750.46,39410.66,39435.16,14678
2024-05-23T14:00:00Z,39435.66,39484.16,39359.66,39367.66,20353
2024-05-23T15:00:00Z,39368.16,39442.66,39348.66,39412.16,17056
2024-05-23T16:00:00Z,39412.91,39430.16,39274.16,39279.16,16065
2024-05-23T17:00:00Z,39278.16,39315.16,39106.16,39117.91,18866
2024-05-23T18:00:00Z,39119.66,39125.16,39016.41,39030.16,21372
2024-05-23T19:00:00Z,39028.66,39089.66,39011.66,39057.01,19544
2024-05-23T20:00:00Z,39059.01,39061.01,39026.01,39038.26,4610
2024-05-23T22:00:00Z,39054.58,39065.83,39035.83,39039.83,1536
2024-05-23T23:00:00Z,39040.08,39066.83,39038.33,39044.83,1430
2024-05-24T00:00:00Z,39042.83,39083.08,39038.08,39079.83,2802
2024-05-24T01:00:00Z,39080.08,39101.33,39077.33,39094.83,2286
2024-05-24T02:00:00Z,39095.83,39109.83,39093.33,39103.83,2156
2024-05-24T03:00:00Z,39104.33,39106.83,39086.83,39089.83,1400
2024-05-24T04:00:00Z,39090.08,39098.83,39081.33,39087.83,1334
2024-05-24T05:00:00Z,39086.33,39086.83,39070.33,39082.83,1942
2024-05-24T06:00:00Z,39083.33,39085.08,39040.83,39047.83,2932
2024-05-24T07:00:00Z,39050.83,39103.83,39043.83,39100.83,5094
2024-05-24T08:00:00Z,39102.58,39119.33,39087.08,39114.83,4416
2024-05-24T09:00:00Z,39115.33,39119.33,39093.83,39106.08,3488
2024-05-24T10:00:00Z,39106.33,39126.83,39100.83,39109.83,2752
2024-05-24T11:00:00Z,39111.83,39121.83,39084.33,39110.08,3936
2024-05-24T12:00:00Z,39110.83,39145.83,39071.58,39109.33,7078
2024-05-24T13:00:00Z,39107.83,39184.03,39070.03,39075.78,13478
2024-05-24T14:00:00Z,39086.28,39147.53,39031.03,39121.03,17640
2024-05-24T15:00:00Z,39121.53,39217.53,39104.53,39157.03,15538
2024-05-24T16:00:00Z,39156.53,39188.03,39117.03,39117.03,12750
2024-05-24T17:00:00Z,39117.53,39164.78,39108.03,39119.03,9886
2024-05-24T18:00:00Z,39118.03,39145.03,39056.03,39056.03,7312
2024-05-24T19:00:00Z,39054.28,39085.78,39009.78,39056.38,10526
2024-05-24T20:00:00Z,39057.38,39073.63,39046.13,39057.13,2778
2024-05-26T22:00:00Z,39078.85,39091.6,39063.35,39067.1,1094
2024-05-26T23:00:00Z,39066.6,39066.85,39031.1,39041.1,1706
2024-05-27T00:00:00Z,39041.6,39056.1,39035.6,39051.1,2590
2024-05-27T01:00:00Z,39051.35,39063.6,39016.85,39061.6,3178
2024-05-27T02:00:00Z,39063.1,39065.6,39018.85,39038.1,2078
2024-05-27T03:00:00Z,39038.35,39049.6,39038.35,39041.1,1474
2024-05-27T04:00:00Z,39041.35,39050.1,39038.1,39049.1,796
2024-05-27T05:00:00Z,39048.6,39073.6,39048.6,39073.6,1526
2024-05-27T06:00:00Z,39074.1,39077.85,39037.35,39048.1,2462
2024-05-27T07:00:00Z,39046.35,39061.6,39031.1,39046.1,3296
2024-05-27T08:00:00Z,39047.1,39058.6,39026.6,39029.1,2650
2024-05-27T09:00:00Z,39029.35,39049.85,39023.1,39046.1,1830
2024-05-27T10:00:00Z,39045.85,39065.1,39043.35,39062.1,1906
2024-05-27T11:00:00Z,39060.1,39066.6,39040.35,39043.6,1326
2024-05-27T12:00:00Z,39043.1,39064.6,39036.1,39037.6,2426
2024-05-27T13:00:00Z,39037.85,39072.3,39027.8,39030.3,3536
2024-05-27T14:00:00Z,39030.8,39096.3,39028.3,39088.3,3024
2024-05-27T15:00:00Z,39086.3,39099.3,39068.3,39099.3,2882
2024-05-27T16:00:00Z,39098.3,39139.3,39095.3,39138.8,2402
2024-05-27T17:00:00Z,39138.05,39138.05,39138.05,39138.05,2
2024-05-27T22:00:00Z,39137.97,39139.22,39104.47,39128.97,1660
2024-05-27T23:00:00Z,39128.72,39128.72,39107.97,39108.47,900
2024-05-28T00:00:00Z,39109.22,39117.97,39094.72,39100.47,2932
2024-05-28T01:00:00Z,39099.97,39112.47,39089.97,39108.47,2834
2024-05-28T02:00:00Z,39108.97,39117.97,39106.47,39115.47,1516
2024-05-28T03:00:00Z,39114.97,39119.97,39111.72,39115.97,1174
2024-05-28T04:00:00Z,39116.22,39124.97,39110.72,39110.72,912
2024-05-28T05:00:00Z,39110.97,39120.47,39103.47,39119.47,1496
2024-05-28T06:00:00Z,39118.97,39129.97,39094.72,39118.47,2998
2024-05-28T07:00:00Z,39117.72,39146.47,39098.72,39110.47,4832
2024-05-28T08:00:00Z,39103.47,39124.72,39095.97,39104.72,4878
2024-05-28T09:00:00Z,39104.47,39117.47,39097.97,39104.47,3606
2024-05-28T10:00:00Z,39104.72,39105.97,39023.97,39055.97,5216
2024-05-28T11:00:00Z,39056.97,39056.97,39031.97,39051.47,4642
2024-05-28T12:00:00Z,39049.97,39067.97,39011.72,39057.72,5896
2024-05-28T13:00:00Z,39056.47,39060.22,38923.62,38950.42,14384
2024-05-28T14:00:00Z,38949.67,38978.67,38904.17,38941.17,16722
2024-05-28T15:00:00Z,38943.17,38964.17,38917.67,38939.42,13096
2024-05-28T16:00:00Z,38939.67,38947.17,38872.17,38879.17,12150
2024-05-28T17:00:00Z,38879.42,38883.42,38775.67,38808.17,14478
2024-05-28T18:00:00Z,38807.67,38828.67,38715.67,38790.17,16778
2024-05-28T19:00:00Z,38788.67,38882.67,38771.17,38878.92,15256
2024-05-28T20:00:00Z,38880.92,38905.52,38841.27,38853.52,3614
2024-05-28T22:00:00Z,38845.83,38845.83,38819.83,38829.33,916
2024-05-28T23:00:00Z,38829.83,38835.33,38804.33,38811.83,1036
2024-05-29T00:00:00Z,38812.58,38824.83,38780.33,38791.83,3294
2024-05-29T01:00:00Z,38792.33,38800.83,38773.83,38791.83,3654
2024-05-29T02:00:00Z,38791.58,38800.83,38764.33,38766.83,2668
2024-05-29T03:00:00Z,38766.58,38768.83,38744.83,38750.08,3022
2024-05-29T04:00:00Z,38750.83,38769.58,38746.33,38767.33,1620
2024-05-29T05:00:00Z,38767.08,38771.33,38712.33,38715.83,3160
2024-05-29T06:00:00Z,38715.58,38751.33,38689.83,38729.08,4590
2024-05-29T07:00:00Z,38729.83,38746.83,38675.83,38676.83,7034
2024-05-29T08:00:00Z,38685.83,38729.33,38661.83,38696.83,8144
2024-05-29T09:00:00Z,38697.83,38711.83,38657.83,38662.83,5680
2024-05-29T10:00:00Z,38663.33,38671.83,38641.83,38656.83,4646
2024-05-29T11:00:00Z,38656.08,38663.83,38618.83,38646.83,4800
2024-05-29T12:00:00Z,38647.83,38673.58,38612.83,38615.83,7090
2024-05-29T13:00:00Z,38616.83,38626.58,38434.28,38525.03,13868
2024-05-29T14:00:00Z,38524.03,38583.53,38490.03,38513.28,14366
2024-05-29T15:00:00Z,38513.03,38542.53,38482.03,38506.03,11948
2024-05-29T16:00:00Z,38505.03,38545.03,38461.53,38517.03,9574
2024-05-29T17:00:00Z,38516.03,38529.53,38471.03,38514.03,9400
2024-05-29T18:00:00Z,38512.78,38518.53,38450.03,38462.03,10382
2024-05-29T19:00:00Z,38462.53,38539.53,38445.53,38474.03,10214
2024-05-29T20:00:00Z,38482.78,38490.53,38155.88,38174.38,6786
2024-05-29T22:00:00Z,38181.91,38194.36,38164.36,38174.36,2002
2024-05-29T23:00:00Z,38175.36,38182.86,38148.36,38181.36,2284
2024-05-30T00:00:00Z,38181.11,38185.36,38159.36,38166.11,4156
2024-05-30T01:00:00Z,38165.61,38182.36,38158.86,38168.11,3468
2024-05-30T02:00:00Z,38168.36,38180.36,38137.36,38147.36,2720
2024-05-30T03:00:00Z,38146.86,38147.36,38120.36,38134.36,2768
2024-05-30T04:00:00Z,38133.86,38137.86,38101.36,38111.86,2340
2024-05-30T05:00:00Z,38110.36,38110.86,38076.61,38093.86,4082
2024-05-30T06:00:00Z,38094.36,38110.86,38048.86,38053.61,4350
2024-05-30T07:00:00Z,38053.36,38130.86,38053.36,38126.61,6566
2024-05-30T08:00:00Z,38125.11,38132.86,38071.86,38129.11,5840
2024-05-30T09:00:00Z,38128.86,38139.86,38094.36,38106.36,4634
2024-05-30T10:00:00Z,38105.36,38118.61,38087.36,38104.36,4612
2024-05-30T11:00:00Z,38105.36,38112.36,38080.61,38084.61,4070
2024-05-30T12:00:00Z,38084.36,38142.36,38075.36,38121.36,7386
2024-05-30T13:00:00Z,38123.36,38198.56,38072.56,38091.81,13684
2024-05-30T14:00:00Z,38094.56,38119.56,38019.06,38065.06,17342
2024-05-30T15:00:00Z,38063.56,38153.31,38057.56,38102.56,13834
2024-05-30T16:00:00Z,38103.31,38203.06,38096.06,38196.56,12016
2024-05-30T17:00:00Z,38198.06,38221.06,38175.06,38194.56,11040
2024-05-30T18:00:00Z,38193.56,38195.06,38113.06,38163.56,12902
2024-05-30T19:00:00Z,38164.06,38180.56,38032.56,38133.16,15582
2024-05-30T20:00:00Z,38131.91,38133.41,38085.41,38105.91,5486
2024-05-30T22:00:00Z,38111.88,38120.13,38076.13,38101.13,2802
2024-05-30T23:00:00Z,38100.13,38105.13,38074.38,38086.13,1888
2024-05-31T00:00:00Z,38086.63,38096.88,38053.63,38088.13,5858
2024-05-31T01:00:00Z,38088.63,38116.63,38086.13,38107.13,4588
2024-05-31T02:00:00Z,38108.13,38113.13,38076.13,38085.13,3338
2024-05-31T03:00:00Z,38084.63,38128.13,38084.63,38121.88,3280
2024-05-31T04:00:00Z,38122.13,38123.13,38101.13,38112.63,2004
2024-05-31T05:00:00Z,38112.88,38131.13,38106.63,38109.38,3398
2024-05-31T06:00:00Z,38110.13,38143.63,38109.13,38131.13,3870
2024-05-31T07:00:00Z,38134.63,38155.13,38114.13,38126.88,6078
2024-05-31T08:00:00Z,38124.13,38164.13,38119.13,38132.88,4830
2024-05-31T09:00:00Z,38132.13,38132.88,38098.13,38102.88,4584
2024-05-31T10:00:00Z,38103.13,38118.63,38049.13,38099.13,5320
2024-05-31T11:00:00Z,38100.13,38124.13,38083.63,38120.13,4920
2024-05-31T12:00:00Z,38119.13,38245.63,38110.38,38218.13,10468
2024-05-31T13:00:00Z,38216.13,38282.33,38133.33,38149.58,15970
2024-05-31T14:00:00Z,38149.33,38187.83,38092.83,38163.08,20444
2024-05-31T15:00:00Z,38162.83,38196.33,38128.33,38161.83,16566
2024-05-31T16:00:00Z,38161.58,38223.58,38118.83,38220.83,15114
2024-05-31T17:00:00Z,38221.33,38334.33,38220.58,38332.83,14008
